itemA,itemB,count,support,confidence_A_to_B,confidence_B_to_A,lift
jumbo bag apples,lunch bag red retrospot,270,0.013284786459358393,0.2800829875518672,0.1752109020116807,3.693969266063692
lunch bag cars blue,lunch bag dolly girl design,269,0.013235583546545955,0.23763250883392226,0.4008941877794337,7.1976797459621995
recipe box pantry yellow design,set of 4 pantry jelly moulds,269,0.013235583546545955,0.24792626728110598,0.25570342205323193,4.789784654202659
green regency teacup and saucer,jumbo bag red retrospot,269,0.013235583546545955,0.27589743589743587,0.1303294573643411,2.71673424766448
gin + tonic diet metal sign,please one person metal sign,268,0.013186380633733516,0.3602150537634409,0.32406287787182586,8.852491841219072
jumbo  bag baroque black white,jumbo bag strawberry,268,0.013186380633733516,0.2897297297297297,0.32883435582822085,7.2251129165975785
pack of 72 retrospot cake cases,recipe box pantry yellow design,267,0.013137177720921078,0.20875684128225175,0.24608294930875577,3.910390822323027
lunch bag red retrospot,regency cakestand 3 tier,267,0.013137177720921078,0.17326411421155094,0.1402310924369748,1.849485219136324
chocolate hot water bottle,hot water bottle keep calm,266,0.01308797480810864,0.3181818181818182,0.3450064850843061,8.387454309633299
jumbo bag vintage leaf,jumbo storage bag suki,266,0.01308797480810864,0.31002331002331,0.22580645161290322,5.348823219790962
party bunting,red retrospot charlotte bag,266,0.01308797480810864,0.1606280193236715,0.2587548638132296,3.175684693321303
set of 3 cake tins pantry design,set of 3 regency cake tins,265,0.013038771895296201,0.19687964338781574,0.31812725090036015,4.8035796785281715
jumbo bag red retrospot,strawberry charlotte bag,265,0.013038771895296201,0.12839147286821706,0.37011173184357543,3.644452925382183
lunch box i love london,spaceboy lunch box,264,0.012989568982483763,0.375,0.2986425339366516,8.621606334841628
lunch bag cars blue,strawberry charlotte bag,264,0.012989568982483763,0.2332155477031802,0.3687150837988827,6.619934066367925
jam making set printed,pack of 72 retrospot cake cases,264,0.012989568982483763,0.23655913978494625,0.20641125879593433,3.759052351047105
jumbo bag red retrospot,set of 4 pantry jelly moulds,264,0.012989568982483763,0.12790697674418605,0.2509505703422053,2.4710849765673357
lunch bag pink polkadot,white hanging heart t-light holder,264,0.012989568982483763,0.24603914259086673,0.11989100817438691,2.270889888290997
jumbo  bag baroque black white,jumbo storage bag skulls,263,0.012940366069671324,0.2843243243243243,0.3741109530583215,8.219925416170081
jam making set printed,white hanging heart t-light holder,262,0.012891163156858886,0.23476702508960573,0.11898274296094459,2.1668505985109663
assorted colour bird ornament,regency cakestand 3 tier,262,0.012891163156858886,0.18308874912648498,0.13760504201680673,1.9543570048564496
lunch bag  black skull.,white hanging heart t-light holder,262,0.012891163156858886,0.20793650793650795,0.11898274296094459,1.9192105301097127
lunch bag dolly girl design,lunch bag pink polkadot,261,0.012841960244046447,0.3889716840536513,0.24324324324324326,7.367623957787892
lunch bag cars blue,woodland charlotte bag,261,0.012841960244046447,0.23056537102473498,0.31559854897218864,5.666276421652616
lunch bag woodland,red retrospot charlotte bag,261,0.012841960244046447,0.2599601593625498,0.2538910505836576,5.139523617591888
green regency teacup and saucer,white hanging heart t-light holder,261,0.012841960244046447,0.2676923076923077,0.11852861035422343,2.470744078809474
pack of 72 retrospot cake cases,white hanging heart t-light holder,261,0.012841960244046447,0.2040656763096169,0.11852861035422343,1.8834835628141022
jumbo storage bag skulls,lunch bag  black skull.,260,0.012792757331234009,0.36984352773826457,0.20634920634920634,5.965634807740071
jam making set with jars,white hanging heart t-light holder,260,0.012792757331234009,0.23875114784205692,0.11807447774750227,2.203623219228867
jam making set with jars,set of 6 spice tins pantry design,259,0.01274355441842157,0.23783287419651056,0.31857318573185733,5.945529317552128
jumbo shopper vintage red paisley,recycling bag retrospot,258,0.012694351505609132,0.22126929674099485,0.3472409152086137,6.052593791337792
jumbo  bag baroque black white,lunch bag red retrospot,258,0.012694351505609132,0.2789189189189189,0.1674237508111616,3.67861655295789
set of 4 pantry jelly moulds,white hanging heart t-light holder,258,0.012694351505609132,0.24524714828897337,0.11716621253405994,2.2635799463329223
dotcom postage,jumbo bag apples,257,0.012645148592796694,0.3629943502824859,0.266597510373444,7.65300536840378
jumbo bag 50's christmas,paper chain kit 50's christmas,257,0.012645148592796694,0.3624823695345557,0.22484689413823272,6.445399543674813
charlotte bag pink polkadot,pack of 72 retrospot cake cases,257,0.012645148592796694,0.34823848238482386,0.20093823299452698,5.53369735417448
regency cakestand 3 tier,woodland charlotte bag,257,0.012645148592796694,0.13497899159663865,0.31076178960096734,3.3171862457195695
6 ribbons rustic charm,white hanging heart t-light holder,257,0.012645148592796694,0.27282377919320594,0.11671207992733879,2.518106488793242
jumbo bag pink polkadot,lunch bag  black skull.,256,0.012595945679984255,0.21139554087530965,0.20317460317460317,3.4098436291665024
red retrospot charlotte bag,regency cakestand 3 tier,256,0.012595945679984255,0.2490272373540856,0.13445378151260504,2.658208808815355
jumbo bag vintage leaf,jumbo shopper vintage red paisley,255,0.012546742767171817,0.2972027972027972,0.21869639794168097,5.180402787606903
green regency teacup and saucer,jam making set with jars,255,0.012546742767171817,0.26153846153846155,0.23415977961432508,4.881090626545173
jumbo bag pink polkadot,white hanging heart t-light holder,255,0.012546742767171817,0.21056977704376548,0.11580381471389646,1.9435150538771524
dolly girl lunch box,lunch box i love london,254,0.012497539854359379,0.3060240963855422,0.36079545454545453,8.834707009857611
dotcom postage,jam making set with jars,254,0.012497539854359379,0.3587570621468927,0.23324150596877868,6.69548074478737
pack of 72 retrospot cake cases,strawberry charlotte bag,254,0.012497539854359379,0.19859265050820954,0.3547486033519553,5.637146688448115
jam making set with jars,pack of 72 retrospot cake cases,254,0.012497539854359379,0.23324150596877868,0.19859265050820954,3.7063333598979344
lunch bag suki design,party bunting,254,0.012497539854359379,0.23562152133580705,0.15338164251207728,2.891770410403951
jumbo bag red retrospot,roses regency teacup and saucer,254,0.012497539854359379,0.12306201550387597,0.25074037512339586,2.469015205430183
heart of wicker small,jumbo bag red retrospot,254,0.012497539854359379,0.21507197290431837,0.12306201550387597,2.117792043269073
hand over the chocolate   sign,please one person metal sign,253,0.01244833694154694,0.3742603550295858,0.3059250302297461,9.197663186966508
jumbo bag alphabet,lunch bag alphabet design,253,0.01244833694154694,0.2858757062146893,0.3494475138121547,8.025052283297438
jumbo bag alphabet,jumbo shopper vintage red paisley,253,0.01244833694154694,0.2858757062146893,0.2169811320754717,4.982965568702697
dotcom postage,recipe box pantry yellow design,252,0.012399134028734502,0.3559322033898305,0.23225806451612904,6.667249863313287
charlotte bag pink polkadot,lunch bag cars blue,252,0.012399134028734502,0.34146341463414637,0.2226148409893993,6.130655864862536
jumbo bag 50's christmas,jumbo bag red retrospot,252,0.012399134028734502,0.3554301833568406,0.12209302325581395,3.4998851969692
jumbo bag red retrospot,spaceboy lunch box,252,0.012399134028734502,0.12209302325581395,0.2850678733031674,2.8070346206461116
charlotte bag pink polkadot,lunch bag pink polkadot,251,0.012349931115922063,0.34010840108401086,0.23392357875116496,6.442090534605254
alarm clock bakelike green,regency cakestand 3 tier,251,0.012349931115922063,0.2595656670113754,0.13182773109243698,2.7706999035394926
baking set 9 piece retrospot,retrospot tea set ceramic 11 pc,250,0.012300728203109623,0.27839643652561247,0.26680896478121663,6.038558352130788
home building block word,white hanging heart t-light holder,250,0.012300728203109623,0.32722513089005234,0.11353315168029064,3.0202196004584123
dolly girl lunch box,jumbo bag red retrospot,250,0.012300728203109623,0.30120481927710846,0.12112403100775193,2.965933501447651
natural slate heart chalkboard,party bunting,250,0.012300728203109623,0.20292207792207792,0.15096618357487923,2.4904518790388357
roses regency teacup and saucer,white hanging heart t-light holder,250,0.012300728203109623,0.24679170779861798,0.11353315168029064,2.277835907946917
jumbo bag pink vintage paisley,jumbo storage bag skulls,249,0.012251525290297185,0.29156908665105385,0.3541963015647226,8.42937427751923
lunch bag alphabet design,lunch bag pink polkadot,249,0.012251525290297185,0.34392265193370164,0.2320596458527493,6.5143373512586695
green regency teacup and saucer,jam making set printed,249,0.012251525290297185,0.2553846153846154,0.22311827956989247,4.650929142542045
charlotte bag suki design,party bunting,249,0.012251525290297185,0.2845714285714286,0.1503623188405797,3.492530020703934
lunch bag  black skull.,party bunting,249,0.012251525290297185,0.1976190476190476,0.1503623188405797,2.4253680699332874
jumbo bag apples,jumbo bag pink vintage paisley,248,0.012202322377484746,0.2572614107883817,0.2903981264637002,6.122460085319754
charlotte bag suki design,lunch bag spaceboy design,247,0.012153119464672308,0.2822857142857143,0.2153443766346992,5.001896126541288
party bunting,set of 3 cake tins pantry design,247,0.012153119464672308,0.14915458937198067,0.18350668647845467,2.2521678115870247
charlotte bag suki design,lunch bag apple design,245,0.012054713639047431,0.28,0.23972602739726026,5.568219178082192
jam making set with jars,roses regency teacup and saucer,245,0.012054713639047431,0.22497704315886133,0.2418558736426456,4.513754615163572
jumbo storage bag suki,lunch bag pink polkadot,245,0.012054713639047431,0.20797962648556875,0.22833178005591798,3.9394016110835963
lunch bag cars blue,white hanging heart t-light holder,245,0.012054713639047431,0.21643109540636044,0.11126248864668484,1.9976137979286417
lunch bag alphabet design,lunch bag woodland,244,0.012005510726234993,0.3370165745856354,0.24302788844621515,6.82223591820563
lunch bag red retrospot,recycling bag retrospot,244,0.012005510726234993,0.1583387410772226,0.3283983849259758,4.331193235065237
jumbo bag strawberry,lunch bag red retrospot,244,0.012005510726234993,0.29938650306748466,0.1583387410772226,3.948560213071744
pack of 72 retrospot cake cases,set of 4 pantry jelly moulds,244,0.012005510726234993,0.19077404222048475,0.23193916349809887,3.685638435445943
jumbo bag apples,jumbo storage bag skulls,243,0.011956307813422554,0.2520746887966805,0.3456614509246088,7.287576067003889
charlotte bag suki design,lunch bag woodland,243,0.011956307813422554,0.2777142857142857,0.24203187250996017,5.621778030734206
jumbo bag strawberry,jumbo shopper vintage red paisley,242,0.011907104900610116,0.2969325153374233,0.20754716981132076,5.175691630975806
lunch bag apple design,party bunting,242,0.011907104900610116,0.23679060665362034,0.1461352657004831,2.9061185323841667
paper bunting retrospot,party bunting,241,0.011857901987797678,0.3062261753494282,0.14553140096618358,3.7582975771749876
lunch bag spaceboy design,white hanging heart t-light holder,241,0.011857901987797678,0.2101133391455972,0.10944595821980019,1.9393022274273923
recipe box pantry yellow design,set of 6 spice tins pantry design,240,0.011808699074985239,0.22119815668202766,0.2952029520295203,5.529681840597207
jumbo bag pink polkadot,red retrospot charlotte bag,240,0.011808699074985239,0.1981833195706028,0.23346303501945526,3.9181690534561584
jumbo bag pink vintage paisley,lunch bag red retrospot,240,0.011808699074985239,0.2810304449648712,0.15574302401038287,3.7064651287904233
jumbo bag apples,jumbo bag spaceboy design,239,0.0117594961621728,0.2479253112033195,0.35043988269794724,7.388319684598629
lunch bag spaceboy design,spaceboy lunch box,239,0.0117594961621728,0.2083696599825632,0.2703619909502262,4.790616481318568
jumbo bag pink polkadot,jumbo bag vintage leaf,239,0.0117594961621728,0.19735755573905864,0.27855477855477856,4.6749358541266055
jumbo storage bag suki,lunch bag cars blue,239,0.0117594961621728,0.2028862478777589,0.21113074204946997,3.6426325988229435
pack of 72 retrospot cake cases,set of 3 cake tins pantry design,239,0.0117594961621728,0.18686473807662235,0.1775631500742942,2.821574247153992
jumbo bag woodland animals,lunch bag red retrospot,238,0.011710293249360362,0.2786885245901639,0.15444516547696302,3.6755779193838363
natural slate heart chalkboard,recipe box pantry yellow design,238,0.011710293249360362,0.19318181818181818,0.21935483870967742,3.618642647674906
jam making set with jars,natural slate heart chalkboard,237,0.011661090336547924,0.21763085399449036,0.19237012987012986,3.5902024972272906
jam making set printed,natural slate heart chalkboard,237,0.011661090336547924,0.21236559139784947,0.19237012987012986,3.503342759391147
lunch bag red retrospot,recipe box pantry yellow design,237,0.011661090336547924,0.1537962362102531,0.2184331797235023,2.8808799122001694
6 ribbons rustic charm,regency cakestand 3 tier,237,0.011661090336547924,0.2515923566878981,0.12447478991596639,2.685589841031954
gardeners kneeling pad keep calm,jumbo bag red retrospot,237,0.011661090336547924,0.261878453038674,0.11482558139534883,2.5786907362199667
dotcom postage,set/20 red retrospot paper napkins,236,0.011611887423735485,0.3333333333333333,0.24481327800829875,7.027662517289074
jumbo bag woodland animals,lunch bag woodland,236,0.011611887423735485,0.27634660421545665,0.2350597609561753,5.594092016010897
